Date,Open,High,Low,Close,Volume,Adj Close
2015-05-14,49.02,50.105,48.869999,49.91,504100,49.621018
2015-05-13,48.669998,49.830002,48.630001,49.07,433100,48.785882
2015-05-12,49.50,49.50,48.57,48.82,306000,48.537329
2015-05-11,49.369999,50.400002,49.16,49.540001,221800,49.253162
2015-05-08,50.169998,50.509998,49.380001,49.73,265000,49.44206
2015-05-07,49.259998,50.560001,48.900002,49.93,340100,49.640903
2015-05-06,49.779999,49.779999,48.240002,48.950001,353600,48.666578
2015-05-05,50.990002,51.040001,49.299999,49.549999,853900,49.263102
2015-05-04,50.380001,51.290001,50.240002,51.00,560400,50.704707
2015-05-01,49.02,50.439999,49.02,50.34,460300,50.048529
2015-04-30,50.509998,50.674999,49.150002,49.23,614500,48.944955
2015-04-29,51.009998,51.07,50.00,50.779999,667700,50.48598
2015-04-28,49.509998,52.040001,49.139999,51.040001,656800,50.744477
2015-04-27,51.77,52.25,48.639999,49.139999,778500,48.855476
2015-04-24,50.50,50.82,49.419998,50.59,257000,50.297081
2015-04-23,48.400002,50.200001,48.400002,50.110001,329600,49.819861
2015-04-22,47.310001,48.720001,46.299999,48.130001,400700,47.851326
2015-04-21,46.669998,48.049999,46.580002,47.48,345900,47.205088
2015-04-20,47.029999,47.650002,46.470001,46.669998,238200,46.399776
2015-04-17,47.990002,47.990002,46.720001,47.099998,291800,46.827287
2015-04-16,47.630001,48.709999,47.57,47.880001,216200,47.602773
2015-04-15,48.740002,49.419998,47.560001,47.849998,457300,47.572944
2015-04-14,48.970001,49.18,48.349998,48.66,253100,48.378256
2015-04-13,49.330002,49.639999,48.93,49.169998,145400,48.885301
2015-04-10,48.810001,49.200001,48.27,49.080002,157600,48.795826
2015-04-09,49.119999,49.200001,48.200001,48.599998,208200,48.318602
2015-04-08,48.759998,49.310001,48.509998,48.790001,170300,48.507504
2015-04-07,49.119999,49.419998,48.50,48.689999,223700,48.408081
2015-04-06,48.939999,49.00,48.16,48.91,253600,48.626808
2015-04-02,48.41,49.450001,48.189999,48.939999,239300,48.656633
2015-04-01,48.639999,49.139999,46.700001,48.41,464500,48.129703
2015-03-31,49.110001,49.849998,48.52,48.560001,401000,48.278836
2015-03-30,48.93,49.75,48.700001,49.59,384000,49.302871
2015-03-27,48.639999,49.240002,48.130001,48.889999,330100,48.606924
2015-03-26,48.549999,49.060001,48.139999,48.23,301100,47.950745
2015-03-25,49.50,50.349998,48.360001,48.509998,560600,48.229123
2015-03-24,48.25,49.32,48.25,49.310001,451000,49.024494
2015-03-23,48.740002,48.77,48.07,48.209999,285400,47.930861
2015-03-20,51.07,51.77,48.779999,48.84,2541400,48.557214
2015-03-19,49.98,51.049999,49.860001,50.700001,414800,50.406445
2015-03-18,50.939999,50.939999,49.400002,49.82,428000,49.531539
2015-03-17,50.099998,50.700001,49.799999,50.610001,298100,50.316966
2015-03-16,49.900002,50.75,49.490002,50.349998,435900,50.058469
2015-03-13,50.349998,50.599998,49.75,49.849998,175900,49.561364
2015-03-12,50.290001,50.48,49.689999,50.439999,241500,50.147948
2015-03-11,50.439999,50.84,50.029999,50.169998,277200,49.879511
2015-03-10,50.779999,51.049999,50.209999,50.330002,372500,50.038588
2015-03-09,51.860001,52.130001,50.880001,51.029999,249700,50.734532
2015-03-06,53.330002,53.700001,51.310001,51.860001,332400,51.559728
2015-03-05,52.490002,53.200001,50.939999,52.860001,601700,52.553938
2015-03-04,54.25,54.32,52.740002,52.790001,364200,52.484344
2015-03-03,56.290001,56.290001,53.66,54.52,478100,54.204327
2015-03-02,55.02,56.610001,55.009998,55.91,423500,55.586278
2015-02-27,54.459999,57.110001,54.450001,55.259998,1213200,54.94004
2015-02-26,53.41,54.66,53.360001,54.450001,405600,54.022387
2015-02-25,52.950001,53.360001,52.639999,53.02,290700,52.603617
2015-02-24,52.48,54.52,52.360001,52.759998,332300,52.345657
2015-02-23,52.369999,52.450001,51.93,52.400002,222200,51.988487
2015-02-20,51.630001,52.52,50.900002,52.209999,353300,51.799977
2015-02-19,51.25,51.82,50.919998,50.98,298000,50.579637
2015-02-18,53.080002,53.080002,50.75,50.75,440700,50.351444
2015-02-17,49.77,53.139999,49.00,52.150002,486700,51.74045
2015-02-13,49.27,49.799999,48.25,48.25,355900,47.871077
2015-02-12,49.939999,49.939999,48.650002,49.110001,346100,48.724324
2015-02-11,49.57,49.98,48.98,49.330002,263100,48.942597
2015-02-10,48.279999,49.68,48.279999,49.360001,313900,48.97236
2015-02-09,48.50,48.619999,47.560001,47.84,241100,47.464297
2015-02-06,48.00,49.240002,47.860001,48.75,327800,48.36715
2015-02-05,48.50,48.50,47.360001,47.720001,508900,47.34524
2015-02-04,47.91,48.459999,47.740002,47.869999,251700,47.49406
2015-02-03,48.50,48.50,47.580002,47.919998,323500,47.543667
2015-02-02,49.610001,49.610001,48.00,48.349998,391400,47.97029
2015-01-30,49.330002,49.860001,48.860001,49.240002,445300,48.853304
2015-01-29,47.869999,50.27,47.709999,49.439999,361000,49.05173
2015-01-28,49.040001,49.27,47.900002,48.00,221500,47.62304
2015-01-27,47.970001,48.689999,47.34,48.68,220600,48.2977
2015-01-26,49.189999,49.84,48.32,48.32,219600,47.940527
2015-01-23,49.240002,49.540001,48.669998,48.790001,211200,48.406837
2015-01-22,48.150002,49.029999,47.119999,48.630001,453100,48.248094
2015-01-21,46.299999,48.169998,45.93,48.169998,596200,47.791703
2015-01-20,46.689999,47.16,46.299999,46.310001,383100,45.946314
2015-01-19,46.349998,46.669998,44.849998,46.349998,133900,45.985997
2015-01-16,46.889999,47.060001,45.900002,46.619999,276300,46.253877
2015-01-15,49.00,49.25,46.950001,47.049999,355400,46.6805
2015-01-14,48.490002,48.950001,47.759998,48.349998,382700,47.97029
2015-01-13,48.98,49.50,48.00,48.119999,532500,47.742097
2015-01-12,47.450001,47.889999,47.00,47.57,268000,47.196417
2015-01-09,48.189999,48.400002,47.41,47.450001,247900,47.07736
2015-01-08,47.290001,49.43,47.09,47.650002,696200,47.27579
2015-01-07,45.880001,47.380001,45.599998,46.50,596900,46.13482
2015-01-06,44.599998,45.009998,43.84,44.790001,360400,44.43825
2015-01-05,44.849998,45.25,43.77,44.48,299800,44.130683
2015-01-02,45.959999,46.400002,44.700001,45.040001,185600,44.686287
2014-12-31,45.490002,45.50,44.75,45.50,150600,45.142674
2014-12-30,45.00,45.290001,44.27,45.09,000,44.735894
2014-12-29,45.889999,45.889999,45.00,45.00,000,44.6466
2014-12-23,47.049999,47.060001,45.540001,45.830002,000,45.470084
2014-12-22,47.889999,49.990002,46.060001,46.060001,1624600,45.698277
2014-12-19,45.349998,47.029999,44.349998,47.029999,3038300,46.660657
2014-12-18,43.330002,44.869999,42.830002,44.490002,1695900,44.140607
2014-12-17,41.450001,42.73,41.25,42.73,1116300,42.394427
2014-12-16,41.25,41.580002,41.139999,41.34,1304300,41.015344
2014-12-15,41.779999,41.849998,40.610001,41.139999,2765600,40.816913
2014-12-12,42.990002,43.360001,40.75,40.75,13768400,40.429977
2014-12-11,41.00,42.700001,40.25,42.50,1239200,42.166234
